class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
left_elbow_block_correct,142.9318947737985,49.79271101100296,141.9313206722506,173.96106658870443,93.16900161866667,72.5750884142887,178.93047778157347,167.03996393925132
left_elbow_block_correct,142.9318947737985,49.79271101100296,141.9313206722506,173.96106658870443,93.16900161866667,72.5750884142887,178.93047778157347,167.03996393925132
left_elbow_block_correct,142.9318947737985,49.79271101100296,141.9313206722506,173.96106658870443,93.16900161866667,72.5750884142887,178.93047778157347,167.03996393925132
left_elbow_block_correct,110.03932246633882,56.95582569592825,168.06972741281763,146.04570960294384,141.0843511565754,68.74461012723049,138.94976043562642,156.0452556184983
left_elbow_block_correct,110.03932246633882,56.95582569592825,168.06972741281763,146.04570960294384,141.0843511565754,68.74461012723049,138.94976043562642,156.0452556184983
left_elbow_block_correct,110.03932246633882,56.95582569592825,168.06972741281763,146.04570960294384,141.0843511565754,68.74461012723049,138.94976043562642,156.0452556184983
left_elbow_block_correct,119.78992876468753,34.15053926139561,144.3112670121588,149.07782875466654,137.31351582034074,39.414504218187844,152.89998191425536,146.43880545290898
left_elbow_block_correct,119.78992876468753,34.15053926139561,144.3112670121588,149.07782875466654,137.31351582034074,39.414504218187844,152.89998191425536,146.43880545290898
left_elbow_block_correct,119.78992876468753,34.15053926139561,144.3112670121588,149.07782875466654,137.31351582034074,39.414504218187844,152.89998191425536,146.43880545290898
left_eye_thrust_correct,117.29240546071925,65.21796187900472,154.32837742307836,164.41473947089108,139.43839450733802,96.7142233956485,159.91945684647024,147.14247863776575
left_eye_thrust_correct,117.29240546071925,65.21796187900472,154.32837742307836,164.41473947089108,139.43839450733802,96.7142233956485,159.91945684647024,147.14247863776575
left_eye_thrust_correct,117.29240546071925,65.21796187900472,154.32837742307836,164.41473947089108,139.43839450733802,96.7142233956485,159.91945684647024,147.14247863776575
left_eye_thrust_correct,116.3989779856234,62.08505262249406,164.24519865600212,147.55602092444377,120.77771739303735,90.28538464200331,163.59289266221015,172.39974692855716
left_eye_thrust_correct,116.3989779856234,62.08505262249406,164.24519865600212,147.55602092444377,120.77771739303735,90.28538464200331,163.59289266221015,172.39974692855716
left_eye_thrust_correct,116.3989779856234,62.08505262249406,164.24519865600212,147.55602092444377,120.77771739303735,90.28538464200331,163.59289266221015,172.39974692855716
left_eye_thrust_correct,78.84122185901451,67.25974208151074,146.69537048160663,162.7619461388358,138.0763328003259,125.37698061701963,167.3949819478238,158.47835975729873
left_eye_thrust_correct,78.84122185901451,67.25974208151074,146.69537048160663,162.7619461388358,138.0763328003259,125.37698061701963,167.3949819478238,158.47835975729873
left_eye_thrust_correct,78.84122185901451,67.25974208151074,146.69537048160663,162.7619461388358,138.0763328003259,125.37698061701963,167.3949819478238,158.47835975729873
left_eye_thrust_correct,133.21150721010602,68.60048886421829,141.174139685857,177.21010171739022,100.54175781638259,79.83354050337104,172.70446143855966,167.96240509825466
left_eye_thrust_correct,133.21150721010602,68.60048886421829,141.174139685857,177.21010171739022,100.54175781638259,79.83354050337104,172.70446143855966,167.96240509825466
left_eye_thrust_correct,133.21150721010602,68.60048886421829,141.174139685857,177.21010171739022,100.54175781638259,79.83354050337104,172.70446143855966,167.96240509825466
left_eye_thrust_correct,114.06454725565227,85.32121171945974,131.0457919148264,149.55320641413851,130.7824130784475,105.57935666947945,149.03345976358443,141.40068386585642
left_eye_thrust_correct,114.06454725565227,85.32121171945974,131.0457919148264,149.55320641413851,130.7824130784475,105.57935666947945,149.03345976358443,141.40068386585642
left_eye_thrust_correct,114.06454725565227,85.32121171945974,131.0457919148264,149.55320641413851,130.7824130784475,105.57935666947945,149.03345976358443,141.40068386585642
left_eye_thrust_correct,130.5302441863492,73.57291612282329,156.77147153256854,159.35880948766712,143.2232778676597,100.97002738151711,145.17252641780772,167.4627376920743
left_eye_thrust_correct,130.5302441863492,73.57291612282329,156.77147153256854,159.35880948766712,143.2232778676597,100.97002738151711,145.17252641780772,167.4627376920743
left_eye_thrust_correct,130.5302441863492,73.57291612282329,156.77147153256854,159.35880948766712,143.2232778676597,100.97002738151711,145.17252641780772,167.4627376920743
left_knee_block_correct,102.43465895516346,42.516947336519955,145.90636566353393,155.07829129130872,137.0462610826429,23.055244330140205,163.02639096725403,154.60470088704616
left_knee_block_correct,102.43465895516346,42.516947336519955,145.90636566353393,155.07829129130872,137.0462610826429,23.055244330140205,163.02639096725403,154.60470088704616
left_knee_block_correct,102.43465895516346,42.516947336519955,145.90636566353393,155.07829129130872,137.0462610826429,23.055244330140205,163.02639096725403,154.60470088704616
left_knee_block_correct,112.30427850366637,44.545197091735844,159.89192831556593,148.12722313781236,136.31101246624647,17.34730297538077,149.38122053482206,161.8668742008895
left_knee_block_correct,112.30427850366637,44.545197091735844,159.89192831556593,148.12722313781236,136.31101246624647,17.34730297538077,149.38122053482206,161.8668742008895
